word_sample_id,word_id,sample_order,sample_sentence
2789,1395,1,We saw a tacit pattern in the results.
2790,1395,2,His tacit style made the story stronger.
2791,1396,1,The plan changed tacitly after lunch.
2792,1396,2,She smiled tacitly at the good news.
2793,1397,1,This taciturn example helped the students.
2794,1397,2,The report used a taciturn idea clearly.
2795,1398,1,The taciturnity changed the final result.
2796,1398,2,The story included a clear taciturnity.
2797,1399,1,The tactic detail changed the whole plan.
2798,1399,2,She gave a tactic answer in class.
2799,1400,1,This tactical example helped the students.
2800,1400,2,The report used a tactical idea clearly.
2801,1401,1,The report explained the change tactically.
2802,1401,2,The room was designed tactically for better sound.
2803,1402,1,She put the taste-maker beside her bag.
2804,1402,2,He found a taste-maker under the chair.
2805,1403,1,She began to teem when the music started.
2806,1403,2,They will teem outside if the weather is good.
2807,1404,1,We saw a telescopic pattern in the results.
2808,1404,2,His telescopic style made the story stronger.
2809,1405,1,The system behaved telescopically during the test.
2810,1405,2,The result changed telescopically in the study.
2811,1406,1,This unadulterated example helped the students.
2812,1406,2,The report used an unadulterated idea clearly.
2813,1407,1,We saw an uncanny pattern in the results.
2814,1407,2,His uncanny style made the story stronger.
2815,1408,1,The undemonstrative detail changed the whole plan.
2816,1408,2,She gave an undemonstrative answer in class.
2817,1409,1,She spoke undemonstratively during the meeting.
2818,1409,2,The team worked undemonstratively on the final task.
2819,1410,1,We saw an undiminishing pattern in the results.
2820,1410,2,His undiminishing style made the story stronger.
2821,1411,1,The unencumbered detail changed the whole plan.
2822,1411,2,She gave an unencumbered answer in class.
2823,1412,1,This unequivocal example helped the students.
2824,1412,2,The report used an unequivocal idea clearly.
2825,1413,1,The report explained the change unequivocally.
2826,1413,2,The room was designed unequivocally for better sound.
2827,1414,1,The unexceptional detail changed the whole plan.
2828,1414,2,She gave an unexceptional answer in class.
2829,1415,1,The day passed unexceptionally at school.
2830,1415,2,The machine worked unexceptionally during the test.
2831,1416,1,We saw an unexcused pattern in the results.
2832,1416,2,His unexcused style made the story stronger.
2833,1417,1,The vandal detail changed the whole plan.
2834,1417,2,She gave a vandal answer in class.
2835,1418,1,We need to vandalize the plan carefully.
2836,1418,2,He decided to vandalize it after the meeting.
2837,1419,1,We saw a venomous pattern in the results.
2838,1419,2,His venomous style made the story stronger.
2839,1420,1,The plan changed venomously after lunch.
2840,1420,2,She smiled venomously at the good news.
2841,1421,1,She spoke verbatim during the meeting.
2842,1421,2,The team worked verbatim on the final task.
2843,1422,1,"Verily, the old tale still makes people smile."
2844,1422,2,The judge spoke verily in the quiet court.
2845,1423,1,The report described the verisimilitude clearly.
2846,1423,2,We noticed the verisimilitude during the project.
2847,1424,1,This veritable example helped the students.
2848,1424,2,The report used a veritable idea clearly.
2849,1425,1,The vermin changed the final result.
2850,1425,2,The story included a clear vermin.
2851,1426,1,The vestigial detail changed the whole plan.
2852,1426,2,She gave a vestigial answer in class.
2853,1427,1,The team compared the samples vestigially.
2854,1427,2,The model reacted vestigially to the new data.
2855,1428,1,I saw him wallow near the park.
2856,1428,2,The crowd waited for the show to wallow.
2857,1429,1,The children like to wane after school.
2858,1429,2,We watched the birds wane near the trees.
2859,1430,1,This wayward example helped the students.
2860,1430,2,The report used a wayward idea clearly.
2861,1431,1,I saw him wheeze near the park.
2862,1431,2,The crowd waited for the show to wheeze.
2863,1432,1,The children like to whir after school.
2864,1432,2,We watched the birds whir near the trees.
2865,1433,1,The class discussed the whirlwind after the video.
2866,1433,2,This example shows the whirlwind clearly.
2867,1434,1,He answered wholly when the teacher asked.
2868,1434,2,The machine moved wholly across the floor.
2869,1435,1,The wistful detail changed the whole plan.
2870,1435,2,She gave a wistful answer in class.
2871,1436,1,The plan changed wistfully after lunch.
2872,1436,2,She smiled wistfully at the good news.
2873,1437,1,The wordage changed the final result.
2874,1437,2,The story included a clear wordage.
2875,1438,1,The wordsmith helped a child near the door.
2876,1438,2,A friendly wordsmith smiled during the meeting.
2877,1439,1,The zoologist arrived early for work.
2878,1439,2,Everyone thanked the zoologist after lunch.
2879,1440,1,The zoology changed the final result.
2880,1440,2,The story included a clear zoology.
